   167	0.22861	0.00137	  4999	0.22861	0.00005	-0.50790	 0.51980	-5.28412	-5.11316	 52.23934	-53.46256
   168	0.22998	0.00137	  4999	0.22861	0.00005	-0.50790	 0.51980	-5.28412	-5.11316	 52.23934	-53.46256
   169	0.23135	0.00137	  4999	0.22861	0.00005	-0.50790	 0.51980	-5.28412	-5.11316	 52.23934	-53.46256
   170	0.23272	0.00137	  5088	0.23272	0.00005	-0.52916	 0.49835	-5.06513	-5.32816	 54.39303	-51.22661
   171	0.23409	0.00137	  5088	0.23272	0.00005	-0.52916	 0.49835	-5.06513	-5.32816	 54.39303	-51.22661
   172	0.23546	0.00137	  5088	0.23272	0.00005	-0.52916	 0.49835	-5.06513	-5.32816	 54.39303	-51.22661
   173	0.23682	0.00137	  5177	0.23682	0.00005	-0.54950	 0.47605	-4.83749	-5.53380	 56.45137	-48.90581
   174	0.23819	0.00137	  5177	0.23682	0.00005	-0.54950	 0.47605	-4.83749	-5.53380	 56.45137	-48.90581
   175	0.23956	0.00137	  5177	0.23682	0.00005	-0.54950	 0.47605	-4.83749	-5.53380	 56.45137	-48.90581
   176	0.24093	0.00137	  5266	0.24093	0.00005	-0.56888	 0.45292	-4.60160	-5.72974	 58.41117	-46.50420
   177	0.24230	0.00137	  5266	0.24093	0.00005	-0.56888	 0.45292	-4.60160	-5.72974	 58.41117	-46.50420
   178	0.24367	0.00137	  5266	0.24093	0.00005	-0.56888	 0.45292	-4.60160	-5.72974	 58.41117	-46.50420
   179	0.24504	0.00137	  5355	0.24504	0.00005	-0.58728	 0.42900	-4.35786	-5.91566	 60.26941	-44.02592
   180	0.24641	0.00137	  5355	0.24504	0.00005	-0.58728	 0.42900	-4.35786	-5.91566	 60.26941	-44.02592
   181	0.24778	0.00137	  5355	0.24504	0.00005	-0.58728	 0.42900	-4.35786	-5.91566	 60.26941	-44.02592
   182	0.24914	0.00137	  5444	0.24914	0.00005	-0.60466	 0.40434	-4.10671	-6.09125	 62.02325	-41.47520
   183	0.25051	0.00137	  5444	0.24914	0.00005	-0.60466	 0.40434	-4.10671	-6.09125	 62.02325	-41.47520
   184	0.25188	0.00137	  5444	0.24914	0.00005	-0.60466	 0.40434	-4.10671	-6.09125	 62.02325	-41.47520
   185	0.25325	0.00137	  5533	0.25325	0.00005	-0.62100	 0.37898	-3.84858	-6.25622	 63.67001	-38.85639
   186	0.25462	0.00137	  5533	0.25325	0.00005	-0.62100	 0.37898	-3.84858	-6.25622	 63.67001	-38.85639
   187	0.25599	0.00137	  5533	0.25325	0.00005	-0.62100	 0.37898	-3.84858	-6.25622	 63.67001	-38.85639
   188	0.25736	0.00137	  5622	0.25736	0.00005	-0.63627	 0.35297	-3.58391	-6.41031	 65.20717	-36.17389
   189	0.25873	0.00137	  5622	0.25736	0.00005	-0.63627	 0.35297	-3.58391	-6.41031	 65.20717	-36.17389
   190	0.26010	0.00137	  5622	0.25736	0.00005	-0.63627	 0.35297	-3.58391	-6.41031	 65.20717	-36.17389
   191	0.26146	0.00137	  5711	0.26146	0.00005	-0.65043	 0.32635	-3.31315	-6.55326	 66.63242	-33.43221
   192	0.26283	0.00137	  5711	0.26146	0.00005	-0.65043	 0.32635	-3.31315	-6.55326	 66.63242	-33.43221
   193	0.26420	0.00137	  5711	0.26146	0.00005	-0.65043	 0.32635	-3.31315	-6.55326	 66.63242	-33.43221
